2	33	1674047844
2	21	1674048104
2	34	1674057310
2	2	1674076359
2	21	1674079798
2	11	1674097194
2	5	1674100812
2	33	1674106524
2	31	1674119802
2	24	1674133432
2	21	1674151249
2	35	1674158902
2	33	1674163566
2	33	1674168015
2	2	1674169611
2	32	1674179001
2	31	1674210396
2	34	1674230940
2	11	1674240372
2	34	1674240865
2	22	1674241594
2	24	1674244523
2	33	1674277731
2	32	1674278709
2	4	1674294731
2	33	1674296157
2	25	1674302191
2	34	1674312003
2	26	1674315613
2	5	1674322418
2	35	1674326166
2	21	1674328670
2	33	1674329167
2	31	1674340888
2	32	1674348486
2	38	1674349605
2	31	1674364461
2	1	1674368976
2	32	1674372106
2	33	1674377871
2	34	1674387986
2	33	1674389018
2	34	1674394352
2	11	1674399413
2	25	1674400095
2	21	1674403037
2	22	1674404540
2	39	1674430381
2	1	1674445107
2	29	1674445141
2	15	1674448730
2	18	1674460567
2	22	1674488346
2	22	1674506955
2	29	1674514374
2	34	1674519398
2	5	1674527138
2	6	1674544341
2	25	1674551228
2	26	1674552780
2	34	1674554618
2	34	1674556276
2	3	1674570983
2	35	1674572142
2	35	1674575177
2	24	1674583553
2	17	1674584842
2	36	1674598733
2	4	1674601646
2	35	1674601712
2	3	1674614172
2	2	1674616626
2	33	1674624952
2	7	1674631016
2	9	1674641469
2	12	1674642325
2	15	1674643346
2	9	1674652233
2	34	1674668671
2	8	1674670231
2	33	1674676489
2	33	1674688262
2	2	1674691646
2	4	1674696186
2	4	1674703347
2	5	1674712541
2	2	1674713536
2	2	1674714502
2	31	1674718275
2	32	1674725658
2	3	1674725953
2	21	1674734159
2	21	1674755307
2	34	1674755911
2	21	1674759019
2	21	1674766184
2	32	1674771373
2	18	1674771635
2	35	1674773941
2	24	1674814270
2	23	1674823360
2	37	1674836604
2	14	1674840388
2	5	1674860607
2	4	1674880500
2	34	1674883765
2	33	1674939419
2	35	1674946785
2	21	1674950095
2	32	1674950455
2	4	1674950569
2	4	1674977647
2	31	1674982123
2	32	1675019515
2	25	1675023676
2	36	1675028490
2	34	1675029666
2	34	1675032030
2	35	1675045642
2	5	1675046354
2	35	1675048104
2	3	1675059891
2	5	1675060525
2	4	1675067616
2	3	1675068370
2	32	1675076448
2	33	1675083002
2	22	1675084411
2	32	1675110098
2	34	1675124709
2	5	1675127951
2	31	1675129576
2	2	1675138884
3	35	1672555442
3	21	1672562738
3	7	1672577830
3	10	1672593139
3	35	1672617249
3	23	1672632374
3	35	1672639304
3	23	1672652650
3	33	1672663602
3	8	1672668737
3	19	1672677021
3	18	1672683389
3	24	1672706696
3	33	1672715464
3	35	1672733168
3	8	1672743913
3	35	1672749961
3	33	1672754070
3	28	1672761062
3	34	1672762210
3	11	1672774206
3	13	1672776409
3	14	1672776520
3	34	1672787402
3	3	1672789272
3	33	1672796640
3	1	1672796814
3	32	1672813677
3	3	1672819572
3	7	1672836466
3	32	1672849945
3	12	1672852651
3	16	1672871322
3	24	1672874403
3	35	1672880294
3	33	1672890780
3	32	1672893533
3	15	1672896283
3	33	1672917974
3	8	1672927383
3	8	1672928436
3	24	1672971144
3	9	1673003403
3	6	1673016789
3	20	1673032301
3	11	1673033103
3	15	1673037148
3	27	1673061039
3	37	1673070009
3	26	1673082487
3	33	1673096388
3	35	1673100436
3	31	1673108236
3	16	1673120296
3	25	1673131872
3	1	1673141706
3	34	1673144628
3	25	1673159243
3	15	1673174950
3	24	1673187568
3	6	1673193034
3	6	1673193667
3	8	1673194594
3	32	1673199994
3	38	1673204142
3	15	1673207560
3	19	1673208628
3	13	1673217496
3	34	1673233949
3	22	1673247468
3	33	1673254466
3	33	1673271433
3	14	1673302095
3	34	1673323891
3	34	1673331034
3	15	1673334730
3	6	1673345525
3	35	1673348936
3	9	1673360406
3	2	1673366848
3	35	1673369079
3	23	1673378917
3	17	1673385837
3	30	1673387669
3	31	1673396516
3	34	1673400213
3	32	1673432198
3	31	1673436999
3	38	1673457915
3	17	1673464295
3	17	1673477907
3	25	1673481019
3	22	1673485677
3	36	1673506144
3	7	1673518212
3	6	1673520391
3	6	1673531258
3	34	1673540887
3	13	1673543857
3	13	1673554283
3	21	1673578826
3	35	1673626611
3	34	1673628813
3	15	1673631612
3	14	1673641664
3	34	1673642891
3	17	1673644275
3	13	1673646622
3	25	1673651983
3	26	1673653066
3	22	1673662918
3	24	1673672485
3	35	1673673064
3	23	1673689666
3	34	1673695062
3	19	1673726462
3	34	1673745603
3	34	1673765791
3	32	1673768369
3	22	1673770347
3	35	1673771359
3	38	1673796383
3	31	1673803057
3	14	1673808377
3	29	1673808786
3	14	1673823313
3	23	1673829053
3	15	1673833944
3	23	1673846388
3	15	1673849882
3	31	1673860112
3	32	1673863591
3	10	1673868880
3	26	1673873099
3	16	1673874375
3	16	1673890814
3	11	1673891716
3	36	1673899994
3	32	1673912694
3	21	1673921021
3	21	1673922533
3	25	1673930207
3	1	1673938863
3	34	1673947671
3	22	1673959565
3	32	1673960443
3	31	1673968125
3	30	1674005398
3	35	1674019302
3	22	1674031517
3	10	1674049063
3	31	1674054308
3	15	1674066375
3	13	1674077524
3	24	1674085203
3	39	1674098962
3	10	1674112871
3	10	1674124097
3	14	1674152142
3	20	1674165410
3	13	1674166010
3	27	1674182886
3	24	1674197370
3	31	1674197791
3	35	1674215439
3	17	1674252349
3	7	1674253636
3	2	1674254461
3	36	1674273922
3	34	1674276946
3	33	1674305233
3	6	1674305718
3	33	1674313061
3	20	1674335508
3	12	1674344154
3	21	1674393304
3	34	1674395712
3	6	1674397627
3	19	1674397646
3	31	1674398012
3	12	1674412346
3	25	1674436923
3	34	1674452044
3	35	1674453687
3	10	1674453876
3	22	1674460259
3	3	1674480316
3	6	1674482932
3	8	1674490001
3	13	1674500080
3	18	1674501803
3	14	1674502013
3	15	1674512892
3	25	1674523094
3	34	1674524670
3	34	1674541617
3	39	1674542237
3	22	1674545346
3	12	1674548333
3	35	1674554480
3	25	1674560216
3	32	1674564697
3	9	1674575389
3	32	1674576984
3	33	1674578412
3	15	1674583151
3	9	1674587117
3	19	1674593169
3	23	1674601212
3	35	1674619669
3	34	1674648739
3	34	1674657990
3	31	1674660970
3	31	1674662454
3	13	1674681499
3	19	1674682612
3	33	1674707424
3	15	1674751551
3	19	1674761011
3	14	1674764200
3	33	1674776138
3	23	1674792698
3	35	1674826131
3	34	1674832499
3	10	1674834249
3	31	1674836835
3	12	1674860240
3	3	1674860693
3	34	1674872421
3	18	1674876030
3	23	1674882889
3	32	1674885578
3	23	1674885609
3	31	1674888845
3	31	1674894580
3	22	1674895095
3	31	1674895129
3	7	1674902927
3	8	1674914595
3	19	1674933185
3	14	1674939777
3	18	1674942701
3	26	1674945962
3	21	1674947980
3	35	1674963375
3	40	1674977394
3	31	1674981540
3	25	1674986104
3	16	1675005114
3	37	1675014617
3	14	1675026543
3	21	1675033620
3	21	1675033881
3	2	1675037569
3	35	1675039656
3	32	1675047405
3	25	1675048483
3	25	1675060324
3	18	1675062429
3	7	1675076323
3	7	1675081506
3	33	1675084372
3	31	1675087925
3	10	1675094704
3	19	1675104354
3	11	1675106415
3	15	1675109377
3	32	1675110299
3	33	1675123509
3	33	1675133442
3	32	1675135308
3	21	1675139549
4	24	1672565083
4	24	1672565941
4	6	1672566183
4	5	1672573985
4	23	1672577619
4	5	1672591656
4	40	1672603950
4	40	1672608099
4	36	1672608279
4	6	1672614638
4	34	1672620553
4	32	1672621370
4	22	1672631385
4	31	1672635655
4	22	1672644799
4	35	1672645540
4	24	1672652020
4	4	1672653878
4	28	1672669921
4	25	1672678339
4	38	1672684118
4	21	1672700307
4	31	1672710500
4	33	1672719671
4	32	1672724525
4	34	1672725349
4	28	1672760620
4	32	1672792403
4	22	1672801651
4	34	1672803423
4	19	1672813396
4	22	1672824899
4	39	1672857856
4	32	1672859128
4	35	1672862072
4	25	1672862156
4	22	1672863872
4	20	1672867681
4	4	1672884208
4	22	1672889659
4	32	1672893783
4	30	1672906277
4	23	1672908092
4	38	1672943683
4	17	1672949205
4	30	1672951009
4	22	1672981695
4	3	1672989396
4	34	1672991179
4	2	1673004077
4	1	1673005109
4	29	1673010469
4	1	1673019886
4	25	1673060368
4	34	1673060610
4	31	1673067968
4	6	1673080430
4	24	1673085767
4	28	1673092513
4	35	1673151180
4	22	1673152393
4	32	1673161089
4	28	1673178704
4	5	1673186652
4	40	1673201791
4	2	1673205481
4	36	1673211236
4	2	1673215063
4	33	1673228042
4	33	1673230776
4	5	1673243457
4	33	1673248611
4	11	1673257324
4	3	1673261308
4	2	1673265898
4	38	1673292308
4	23	1673300973
4	35	1673306253
4	14	1673311521
4	25	1673311955
4	34	1673318327
4	20	1673341588
4	13	1673346830
4	26	1673369902
4	25	1673376867
4	24	1673378116
4	26	1673381826
4	39	1673383504
4	23	1673387856
4	21	1673389103
4	32	1673398264
4	25	1673400817
4	34	1673410967
4	12	1673421911
4	22	1673426731
4	3	1673435015
4	3	1673438172
4	1	1673446919
4	25	1673447723
4	2	1673456377
4	23	1673480704
4	35	1673489429
4	8	1673506219
4	31	1673506804
4	21	1673509761
4	30	1673517667
4	29	1673523872
4	29	1673532586
4	36	1673532926
4	2	1673534347
4	5	1673536767
4	22	1673553942
4	30	1673561271
4	8	1673565640
4	25	1673578361
4	32	1673581277
4	24	1673584645
4	25	1673593128
4	25	1673594509
4	27	1673606800
4	22	1673623573
4	16	1673632668
4	25	1673635703
4	21	1673647725
4	22	1673649028
4	23	1673650421
4	22	1673656225
4	24	1673663216
4	32	1673664475
4	34	1673671526
4	25	1673676736
4	26	1673710477
4	6	1673714914
4	25	1673723978
4	36	1673727709
4	31	1673739923
4	23	1673744683
4	33	1673759218
4	22	1673759733
4	24	1673763236
4	37	1673763622
4	28	1673797658
4	38	1673809308
4	21	1673814669
4	39	1673814763
4	23	1673820741
4	23	1673837396
4	35	1673841530
4	23	1673843074
4	21	1673843461
4	23	1673850977
4	29	1673878250
4	1	1673885374
4	16	1673885589
4	31	1673887020
4	22	1673913539
4	34	1673918235
4	22	1673947894
4	21	1673977754
4	27	1673989713
4	35	1674004520
4	22	1674012647
4	6	1674013956
4	21	1674014878
4	26	1674017604
4	32	1674020923
4	27	1674029987
4	34	1674030457
4	30	1674042757
4	2	1674054911
4	27	1674059732
4	4	1674059846
4	1	1674060831
4	15	1674073196
4	38	1674073565
4	23	1674075715
4	7	1674080573
4	33	1674087560
4	22	1674103332
4	22	1674104749
4	11	1674116981
4	23	1674119008
4	37	1674152190
4	38	1674156040
4	21	1674158369
4	36	1674184253
4	33	1674190481
4	21	1674192354
4	25	1674202015
4	29	1674216453
4	39	1674220373
4	19	1674223370
4	5	1674225952
4	25	1674234198
4	23	1674236080
4	36	1674247959
4	2	1674252409
4	25	1674280755
4	28	1674299232
4	2	1674310117
4	30	1674338946
4	31	1674358952
4	28	1674392439
4	5	1674398219
4	5	1674400583
4	38	1674419085
4	32	1674436492
4	22	1674437003
4	25	1674461007
4	35	1674462963
4	21	1674473867
4	2	1674483336
4	27	1674490920
4	21	1674527410
4	33	1674529847
4	32	1674534035
4	28	1674556072
4	26	1674563690
4	24	1674568134
4	3	1674569304
4	5	1674574231
4	1	1674579427
4	6	1674580847
4	10	1674591572
4	14	1674600115
4	21	1674606769
4	23	1674608587
4	35	1674617321
4	5	1674650436
4	5	1674652925
4	1	1674662894
4	9	1674679153
4	19	1674680523
4	22	1674683211
4	38	1674694636
4	21	1674698978
4	24	1674702026
4	23	1674705215
4	3	1674708459
4	24	1674717833
4	31	1674723994
4	35	1674729341
4	4	1674733328
4	28	1674735361
4	5	1674740720
4	28	1674747488
4	3	1674767887
4	12	1674782398
4	35	1674785564
4	25	1674793791
4	22	1674801204
4	1	1674818582
4	26	1674820263
4	25	1674841015
4	23	1674869647
4	31	1674880161
4	22	1674881021
4	22	1674895889
4	22	1674927126
4	24	1674944245
4	38	1674945774
4	39	1674946344
4	33	1674949223
4	17	1674956563
4	24	1674956911
4	22	1674962516
4	33	1674979825
4	4	1674988043
4	1	1674988556
4	5	1674991096
4	36	1675017693
4	40	1675017996
4	40	1675026292
4	31	1675049690
4	31	1675056055
4	3	1675080256
4	38	1675098254
4	23	1675099099
4	31	1675138157
5	12	1672557699
5	33	1672588722
5	8	1672595148
5	6	1672604079
5	30	1672611213
5	29	1672611660
5	14	1672647359
5	13	1672656808
5	35	1672662021
5	32	1672664124
5	33	1672668164
5	8	1672692071
5	6	1672694940
5	15	1672703510
5	14	1672720698
5	14	1672726002
5	3	1672744100
5	30	1672779631
5	34	1672791324
5	20	1672791645
5	12	1672794584
5	11	1672810347
5	13	1672816861
5	16	1672817707
5	31	1672829466
5	35	1672837411
5	3	1672840290
5	33	1672845688
5	10	1672852160
5	29	1672853048
5	30	1672855229
5	29	1672864282
5	7	1672867075
5	31	1672881505
5	8	1672888031
5	19	1672896471
5	9	1672896741
5	33	1672937041
5	10	1672953900
5	28	1672955344
5	7	1672975006
5	12	1672978117
5	11	1672986196
5	18	1672995413
5	33	1672999544
5	33	1673014983
5	5	1673020622
5	6	1673025635
5	39	1673026057
5	6	1673031433
5	8	1673053400
5	24	1673064205
5	10	1673065010
5	13	1673065451
5	7	1673080995
5	8	1673081366
5	10	1673083703
5	7	1673097186
5	4	1673102491
5	33	1673108927
5	6	1673128302
5	12	1673146468
5	1	1673151988
5	12	1673152474
5	6	1673153900
5	12	1673158414
5	13	1673171347
5	5	1673172133
5	20	1673179070
5	1	1673180121
5	33	1673183708
5	34	1673189317
5	6	1673197416
5	24	1673219582
5	6	1673223608
5	13	1673238927
5	8	1673249975
5	33	1673250638
5	4	1673273127
5	8	1673285936
5	10	1673286750
5	30	1673288350
5	9	1673292875
5	6	1673293909
5	6	1673309834
5	13	1673313728
5	8	1673316715
5	14	1673321035
5	12	1673331067
5	15	1673331847
5	32	1673351726
5	9	1673381424
5	8	1673401475
5	10	1673401653
5	11	1673407497
5	14	1673417094
5	15	1673418866
5	35	1673435384
5	2	1673440017
5	1	1673443206
5	28	1673443889
5	31	1673448815
5	8	1673463943
5	30	1673466658
5	29	1673471463
5	37	1673496142
5	29	1673512167
5	5	1673519357
5	10	1673526226
5	1	1673538342
5	14	1673541324
5	36	1673545256
5	30	1673547406
5	28	1673550977
5	12	1673551161
5	27	1673553141
5	32	1673564510
5	25	1673565152
5	22	1673567542
5	40	1673569844
5	3	1673624452
5	28	1673643225
5	7	1673649574
5	6	1673668733
5	8	1673669151
5	11	1673678676
5	9	1673684206
5	4	1673703241
5	21	1673722545
5	6	1673723561
5	34	1673738423
5	14	1673742349
5	34	1673745935
5	12	1673754376
5	10	1673756210
5	10	1673756374
5	11	1673760319
5	12	1673760885
5	1	1673782120
5	16	1673809652
5	11	1673831605
5	33	1673860489
5	11	1673861279
5	5	1673865159
5	4	1673874443
5	1	1673875113
5	4	1673877302
5	5	1673881372
5	10	1673896262
5	8	1673905094
5	30	1673906242
5	10	1673906344
5	10	1673911267
5	9	1673911843
5	2	1673927095
5	4	1673929251
5	31	1673958904
5	5	1673961114
5	36	1673964425
5	5	1673966547
5	6	1673977315
5	36	1673981328
5	6	1673983313
5	27	1673988114
5	14	1674006963
5	33	1674015695
5	40	1674017827
5	12	1674028228
5	28	1674029123
5	9	1674034648
5	9	1674073069
5	26	1674076346
5	23	1674086717
5	11	1674094267
5	15	1674128343
5	39	1674132292
5	29	1674133246
5	34	1674139128
5	35	1674141998
5	1	1674142527
5	2	1674165322
5	12	1674174803
5	12	1674187732
5	24	1674200926
5	8	1674201480
5	14	1674204074
5	12	1674205114
5	10	1674205889
5	3	1674213198
5	2	1674225989
5	6	1674226934
5	19	1674243228
5	10	1674252491
5	9	1674256292
5	15	1674260101
5	7	1674268827
5	32	1674297323
5	19	1674301522
5	1	1674304716
5	20	1674314457
5	2	1674316851
5	33	1674317958
5	35	1674318109
5	37	1674318171
5	8	1674338149
5	13	1674351807
5	8	1674363729
5	39	1674363734
5	4	1674393341
5	5	1674405621
5	3	1674409684
5	9	1674441903
5	9	1674463812
5	14	1674465918
5	5	1674476358
5	32	1674487676
5	4	1674492043
5	28	1674495973
5	26	1674505611
5	30	1674510371
5	7	1674517649
5	8	1674531049
5	6	1674531996
5	28	1674544057
5	33	1674545200
5	14	1674557884
5	3	1674602746
5	7	1674614359
5	1	1674619713
5	10	1674632642
5	2	1674660472
5	2	1674675609
5	10	1674700923
5	13	1674703747
5	13	1674707137
5	4	1674716391
5	31	1674732865
5	35	1674745048
5	9	1674761273
5	8	1674762457
5	19	1674781335
5	32	1674781694
5	13	1674786138
5	13	1674790125
5	15	1674794927
5	12	1674803452
5	34	1674814290
5	19	1674818831
5	32	1674821539
5	4	1674821900
5	4	1674831271
5	2	1674832626
5	33	1674835878
5	29	1674838904
5	9	1674843202
5	6	1674851595
5	10	1674858363
5	26	1674859568
5	10	1674869130
5	11	1674883752
5	12	1674895009
5	13	1674899294
5	6	1674901433
5	31	1674901882
5	23	1674907119
5	38	1674909071
5	5	1674910571
5	3	1674924175
5	12	1674953760
5	7	1674961221
5	7	1674963619
5	6	1674965206
5	13	1674966064
5	10	1674981658
5	11	1674981720
5	31	1674987234
5	1	1675007299
5	5	1675008432
5	33	1675009576
5	26	1675012018
5	8	1675015503
5	22	1675022447
5	38	1675023393
5	9	1675044125
5	12	1675054665
5	13	1675058158
5	7	1675060233
5	8	1675067081
5	27	1675067760
5	10	1675070846
5	14	1675072197
5	13	1675072795
5	3	1675074221
5	33	1675092298
5	32	1675093271
5	6	1675093698
5	10	1675098806
5	27	1675109689
5	12	1675120694
5	11	1675135527
6	18	1672567009
6	35	1672571843
6	36	1672587212
6	5	1672610509
6	17	1672623338
6	19	1672629502
6	38	1672643898
6	39	1672658730
6	36	1672671682
6	10	1672687234
6	3	1672695341
6	2	1672697569
6	17	1672709403
6	9	1672714212
6	18	1672716094
6	36	1672743087
6	40	1672750245
6	26	1672757582
6	37	1672774999
6	8	1672782563
6	28	1672791354
6	17	1672792855
6	19	1672796611
6	33	1672807776
6	27	1672814656
6	11	1672825873
6	35	1672835184
6	35	1672846586
6	18	1672881692
6	18	1672885973
6	16	1672906220
6	20	1672908049
6	40	1672908404
6	16	1672908771
6	39	1672910357
6	29	1672915486
6	32	1672930300
6	6	1672938290
6	9	1672939218
6	17	1672964397
6	36	1672966848
6	25	1672973721
6	4	1672984679
6	22	1672994718
6	40	1672998458
6	39	1673003060
6	11	1673008315
6	19	1673017609
6	36	1673023916
6	6	1673025149
6	7	1673034929
6	7	1673035826
6	28	1673036966
6	36	1673054511
6	19	1673054616
6	38	1673059764
6	40	1673082355
6	32	1673087980
6	40	1673101052
6	35	1673106602
6	36	1673115040
6	19	1673132623
6	17	1673164761
6	29	1673176434
6	39	1673187226
6	35	1673190837
6	22	1673196603
6	8	1673198584
6	9	1673201701
6	10	1673208334
6	18	1673220355
6	3	1673225341
6	18	1673226242
6	20	1673239520
6	19	1673241734
6	29	1673242346
6	14	1673254290
6	12	1673275244
6	4	1673283876
6	2	1673290118
6	7	1673291173
6	6	1673296329
6	20	1673302418
6	20	1673306755
6	29	1673307683
6	39	1673309732
6	31	1673323174
6	37	1673339053
6	17	1673341647
6	32	1673350494
6	33	1673360705
6	37	1673363132
6	33	1673364802
6	4	1673386052
6	3	1673395516
6	40	1673408534
6	39	1673411070
6	40	1673414420
6	16	1673416441
6	39	1673426002
6	33	1673430433
6	39	1673438533
6	4	1673443464
6	40	1673451912
6	2	1673461169
6	8	1673465990
6	33	1673469575
6	6	1673474518
6	38	1673483553
6	19	1673496039
6	40	1673497700
6	18	1673507508
6	20	1673508652
6	16	1673509222
6	7	1673510436
6	39	1673520989
6	39	1673524720
6	37	1673526057
6	38	1673530404
